ExpCode,Label,nVertices,LabelSize,TalCoordinate_1,TalCoordinate_2,TalCoordinate_3,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,2.10478017694932,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.41614232033951,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.936410841056951,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.38646971791062,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.18053826105486,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.578525451391317,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,2.33430505613707,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.6002952600236,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.43483277913686,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.36696505699033,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.39864127213517,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.69730534760982,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.06832378109356,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.03287598792721,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.32748384557981,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.6343923688877,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.902358743591181,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.065469090745,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.65253444755284,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.905416351580106,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.27609323849452,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.837607586029989,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.53101053476535,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.740968625780382,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.436168170357878,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.37522330865332,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.17497468868119,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.52615278295842,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.888861952324373,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.31476711304175,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.942105911069363,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.37425089721805,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.250469625168786,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.402378617712156,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.08475812611576,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.970383839404865,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.12250619946932,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.675476880549924,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.83290714737833,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.778024134262102,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.946887100660188,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.11381343085117,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.52636509216804,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.14922495215815,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.237215348985945,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.43799977585436,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.96860856024196,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.665801020813389,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.49339319597193,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,-0.132507806504505,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.11553396274096,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.568559456555511,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.849207897462008,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.845040102254439,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.14233190318908,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.13512792929281,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.09712278583666,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.54032716316865,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.840206869818544,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.338564191028857,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,0.202579668202837,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,259,126.43,-18.9,-108.1,-44.7,faceword17_self,1.12312888119109,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.67497905735294,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.83607551843421,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.72303564217873,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.38956271448957,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.80712404338939,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.94155739109632,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.2148727393605,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.11450928889252,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,3.19560888198842,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.03411161553078,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.35134622019005,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.73110928058649,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.04109083088483,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.68865799835169,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.717487568856756,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.40021221986114,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.31121127179052,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.44341649904259,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.43573702066389,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.78393816008649,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.49487949580591,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.94641116758239,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.70655208602731,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.38566764831347,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.81409966441386,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.83286908654171,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.98533636024896,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.31875920660892,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.15220047556795,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.84777268346424,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.47112430939083,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.58091261952282,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.48426422762139,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.01287585389065,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.20404347291869,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.72951462473353,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.06742164418086,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.65754709789211,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.12967557387999,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.5440508340804,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.92562333903717,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,2.55760787258776,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.579602909859539,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.8411500921479,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.913117722539219,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.23530882415607,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.8843861983363,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.57204383939021,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.56838253512634,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.48640692359952,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.143802875098405,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.217152195828308,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.276471889352251,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.84150400712985,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.11157818257317,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.302968866323538,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.281676554644946,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.19128853918013,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.23390805080903,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.37548459560065,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.222248991485685,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.688874721044589,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.18882380116319,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.624646213596383,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.947981973046952,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.04851399799564,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.8043987684972,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.200761506842115,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.372324179937622,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.706691482223074,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.69703102496447,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.66838581096013,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.15300930375049,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.198665553455756,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.936434448065579,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.27400680932777,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.278066501769469,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,1.53713640556548,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,-0.381141693375723,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,304,195.33,-17.4,-114.6,-32,faceword19_self,0.173519165507873,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,2.29846799198319,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,2.6302004386397,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.10297936989981,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,2.1794496651958,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.55229847330381,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.40858416609904,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.288424639565432,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.0398618468042354,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.39308149674359,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.52229278315516,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.0116692379747,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.820888417444247,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.15685964682523,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.703898996915942,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.534279177595368,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.273548954852124,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.07131672124652,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.73933989160201,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.1920539416811,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.64524131388787,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.833905904800357,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.31384181318914,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.477764894446249,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.771976989721332,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.14622244961998,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.14804512788268,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.717894201002577,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,3.03119049703374,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.347507290720173,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.113071013693972,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.3957732661682,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.00257829071351272,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.92325863592765,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.11363533095402,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.808776575633708,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.76974771829212,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.622525019406834,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.65262602412087,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.326017307788681,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.23623938034015,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,2.50574424249284,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.832772484323119,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.97406788763371,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.415826837888316,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.178864361444379,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.629879756278462,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.42810670417898,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.38943382352591,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.186744044302031,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.02275959213319,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.539796185097657,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.77908834727371,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.602765856255941,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.0545413850204033,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.0615105799070614,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.523925678503207,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,1.01454316274099,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.440825200022065,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,2.20661078393459,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.430332453469472,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.916081637876821,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-0.3427010105892,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,-1.0540147649453,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,68,56.48,-4.4,-116.4,-37.1,faceword21_self,0.18212541189132,word_bottom,8
